"Patagonia","A/C Shirt - Short Sleeve - Men's","100138933",5,"I just love Patagonia products. This time around I had to return a shirt that normally would fit ( regular fit) in an XL size. But trying it on i found it tight. Be careful with the sizes of Patagonia. Normally if it says regular fit an XL is an XL. For some reason there has been a shift in sizes ( maybe). Now, for the product... what can I say. I love them. The Patagonia brand is known for quality, no matter where it is made. It washes better and lasts longer. I would recommend them in a heartbeat.","NOT_EMPLOYEE","2016-09-23 00:00:00","",""
"Patagonia","A/C Shirt - Short Sleeve - Men's","1892299794",5,"I bought these for my Dad and he wears them as often as they are clean. Great looking and fitting shirt. I would highly recommend it!","EMPLOYEE","2016-09-06 00:00:00","",""
"Patagonia","A/C Shirt - Short Sleeve - Men's","1583042182",5,"I have this is two colors and may buy more. Fits great and so comfortable. You don't sweat in this at all. ","NOT_EMPLOYEE","2016-08-22 00:00:00","",""
"Patagonia","A/C Shirt - Short Sleeve - Men's","100059137",5,"I have owned a couple of these shirts over the years, and I love them.  Nice styling, airy feel, comfortable and durable.  I especially like how lightweight and packable they they are.  Great fro everyday use when it's hot on and off the trail.","EMPLOYEE","2016-07-31 00:00:00","I've put it through the wringer",""
"Patagonia","A/C Shirt - Short Sleeve - Men's","1048885",5,"I've had a number of A/C shirts over the years, and have always loved how well they perform in the Utah heat. The Patagonia A/C shirt is perfect for everything, from beach barbecues, to high alpine hikes. As you know, Utah doesn't have much humidity - well, the Bahamas certainly do, especially in July. I just got back from 5 days in the Bahamas where it was 90F with extremely high humidity, and I now have an entirely new appreciation for the A/C shirt. The way it stays off the body due to the slight wrinkles in the fabric is amazing when it's hot and muggy - it's absolutely perfect. Fit is true to size, I am 6'2"" 185 and wear size large. ","EMPLOYEE","2016-07-20 00:00:00","I've put it through the wringer",""
"Patagonia","A/C Shirt - Short Sleeve - Men's","106008825",5,"Possibly the best shirt on the planet next to Aloha Shirts. Best travel shirt due the facts it's lightweight and easy to wash/dry. It's simply a way chill shirt.","NOT_EMPLOYEE","2016-06-16 00:00:00","I've put it through the wringer",""
"Patagonia","A/C Shirt - Short Sleeve - Men's","5268529",5,"Great fitting shirt. Super light and soft and has sort of a terry-cloth type feel to it; not a bad thing. Awesome summer shirt. Like wearing nothing at all (nothing at all, nothing at all). ","NOT_EMPLOYEE","2016-05-30 00:00:00","",""
"Patagonia","A/C Shirt - Short Sleeve - Men's","106311635",5,"Always nice to put on a shirt that you barely notice.  And, thats what you'll get if you purchase one of these shirts.  Great for hot days in the hammock or hiking a mountain.","NOT_EMPLOYEE","2016-05-16 00:00:00","",""
"Patagonia","A/C Shirt - Short Sleeve - Men's","719924",5,"Great breathable cotton linen-like shirt for weddings on the beach. Goes great with margaritas and tacos, just don't spill your hot sauce on it. ","NOT_EMPLOYEE","2016-04-29 00:00:00","I've put it through the wringer",""
"Patagonia","A/C Shirt - Short Sleeve - Men's","1810468867",5,"Kept reading good reviews on these shirts and decided to check it out. It really is a badass shirt. It has a great texture to the organic cotton weave that is unlike anything I've worn before. Im excited to see how it holds up in hotter temps. It's a great all around shirt that is extremely comfortable and looks great. Goat worthy!","NOT_EMPLOYEE","2016-01-19 00:00:00","I've used it several times",""
"Patagonia","A/C Shirt - Short Sleeve - Men's","1905201839",5,"This shirt is so awesome that I now have three of them and this one is still in the bag as a backup for the two hanging in the closet.  Just in case one get's trashed.  I'm only sad as it's going to have to warm up before I can wear them again!","NOT_EMPLOYEE","2016-01-08 00:00:00","I've put it through the wringer",""
"Patagonia","A/C Shirt - Short Sleeve - Men's","106434809",5,"I love this shirt. Nice and light. Airy. A little rough on the skin until you wash it a few times. Must be the organic cotton material. I bought two of these shirts, in two different colors. I really like them. I'm sure you will too!","NOT_EMPLOYEE","2015-11-02 00:00:00","I've used it several times",""
"Patagonia","A/C Shirt - Short Sleeve - Men's","106434809",5,"I love this shirt.  Nice and light.  Airy.  A little rough on the skin until you wash it a few times.  Must be the organic cotton material.  I bought two of these shirts, in two different colors.  I really like them.  I'm sure you will too!","NOT_EMPLOYEE","2015-11-02 00:00:00","I've used it several times",""
"Patagonia","A/C Shirt - Short Sleeve - Men's","869253153",5,"backcountry.com doesn't sell my size (XS) but I have 12 of these from other stores and they've been awesome.  They've literally become my favorite summer shirt as they're light and airy and look great on me  (Could benefit from being an inch shorter actually but oh well can't have it all).

Patagonia makes awesome shirts!","NOT_EMPLOYEE","2015-10-07 00:00:00","I've put it through the wringer",""
"Patagonia","Nano Puff Bivy Insulated Pullover - Men's","110684600",5,"I love this coat! I bought the mens version because I have broad shoulders and it is perfect! The only thing about it that isnt my favorite is that by its self it not super warm, but it is a great layer! I have had it for months now and have worn it between 3 and 5 times a week and it is a bit dirty but completely tear free and stain free! Weather out backcountry skiing, climbing on a chilly day or just waering out and about it is a staple! 
-Side note a mens might not work for women who have a larger bust.","NOT_EMPLOYEE","2017-12-12 00:00:00","I've put it through the wringer",""
"Patagonia","Nano Puff Bivy Insulated Pullover - Men's","3208082",3,"Great concept but if your into cross fit and have muscles this jacket may be a tad bit tight around chest and arms. ","NOT_EMPLOYEE","2017-12-11 00:00:00","",""
"Patagonia","Nano Puff Bivy Insulated Pullover - Men's","106453848",5,"This pull over is great. 
Kangaroo pouch, with hoodie style hand warming pockets. Great!","NOT_EMPLOYEE","2017-12-08 00:00:00","I've used it several times",""
"Patagonia","Nano Puff Bivy Insulated Pullover - Men's","109806203",5,"Love it","EMPLOYEE","2017-12-04 00:00:00","",""
"Patagonia","Nano Puff Bivy Insulated Pullover - Men's","110005427",5,"Good pullover, fits true to size. Zipper kangaroo pouch, which you can stuff the pullover into. Keeps me warm in the cold office. Overall happy with this purchase. ","EMPLOYEE","2017-11-29 00:00:00","I've used it once or twice and have initial impressions",""
"Patagonia","Nano Puff Bivy Insulated Pullover - Men's","109394184",5,"I wear a medium in shirts that are made well with other materials besides cotton, but I wear a large in shirts that are standard cotton Ts made from China. The fit on this is slightly large so I bought a medium in this and it's perfect. In the reviews below, MJPrator has the exact same measurements and bought the large and also says it's perfect but for me, the large would feel too baggy around my stomach.

This has the same high-quality design as the nano-puff.... but the kangaroo pouch takes it for the win! ","EMPLOYEE","2017-11-15 00:00:00","I've used it several times","true"
"Patagonia","Nano Puff Bivy Insulated Pullover - Men's","108452203",5,"A great mid layer or as a stand alone jacket for the town or trail. It won't block rain or snow, but the synthetic insulation still retains heat if it does get wet.  I'm a huge fan of the kangaroo hand pockets (no zippers) and  zippered pouch.","EMPLOYEE","2017-11-11 00:00:00","","true"
"Patagonia","Nano Puff Bivy Insulated Pullover - Men's","1552597",5,"Love this as an outer layer over a lightweight fleece in camp,it is light and warm.  Make sure you order a size up if this is your purpose. I am 5'11', 155#, and find  large fits just right over the fleece.","NOT_EMPLOYEE","2017-10-13 00:00:00","I've used it several times",""
"Patagonia","Nano Puff Bivy Insulated Pullover - Men's","5654706",5,"Bought this to use primarily as a comfort layer at camp around the fire and on cold nights in the sack. It has become a daily wear around home and town due to its comfort, warmth without the weight or bulk and style. The pockets are thought out and no frills approach. Plus it is Patagonia and supporting such companies insures our love of the outdoors will have a voice when threatened. Don't think twice about this jacket.","NOT_EMPLOYEE","2017-10-08 00:00:00","I've put it through the wringer",""
"Patagonia","Nano Puff Bivy Insulated Pullover - Men's","106050775",5,"Light and packable. Comfy. stylish. And usually my body is really good at regulating its temperature but I get very warm in this thing. ","NOT_EMPLOYEE","2017-02-20 00:00:00","",""
"Patagonia","Nano Puff Bivy Insulated Pullover - Men's","108558385",5,"I bought this for my very outdoorsy nephew and his new wife as a wedding present.   They both love to  ski, backpack, bike and camp and have used this jacket for all activities.   Warm and lightweight.  Perfect as a mid layer or go to jacket. ","EMPLOYEE","2017-02-11 00:00:00","I gave it as a gift but have feedback to share","true"
"Patagonia","Nano Puff Bivy Insulated Pullover - Men's","1096759",5,"This might just be the best version of the Nano Puff yet.  Years ago Patagonia made a similar Down Sweater version of this, and I've been waiting for it to come back ever since.  The Nano Bivy has all the great lightweight/warmth/packability benefits of the regular Nano Puff, in a little bit different (and better?) style.  The zippered pocket has lots of storage, and the main pocket is just like your favorite pullover hoody.  I barely take this thing off all winter long...","VENDOR_REP","2017-02-09 00:00:00","I've put it through the wringer",""
"Patagonia","Nano Puff Bivy Insulated Pullover - Men's","107831597",5,"Is XXL the right fit ?","NOT_EMPLOYEE","2017-02-08 00:00:00","",""
"Patagonia","Nano Puff Bivy Insulated Pullover - Men's","106687398",5,"I gave this jacket to my sister as a gift as she prefers a mens cut to a women's but she absolutely loves the jacket.  It is light weight and a great layer in her ski jacket quiver.   Overall she says its her favorite jacket!","EMPLOYEE","2017-01-04 00:00:00","I gave it as a gift but have feedback to share","true"
"Patagonia","Nano Puff Bivy Insulated Pullover - Men's","105276147",4,"If you're reading this, you probably know that Patagonia builds tough outerwear that is short on bulk and long on performance.  The only issue with the Nano Puff Bivy is that it is cut one size smaller than it's sister, the Nano Puff Hoodie.  Not a problem for me as I intend to wear mine as a second layer over a simple t-shirt, but if you want to layer more than a shirt underneath, definitely order one size up.","NOT_EMPLOYEE","2016-12-12 00:00:00","I've used it several times",""
"Patagonia","Nano Puff Bivy Insulated Pullover - Men's","108452716",5,"He loves it! I have the women's version myself, and it is a great jacket. Nice to wear under  a shell while skiing on cold days, or a great lightweight insulated jacket for a night on the town. My boyfriend usually wears a L or XL depending on the brand and I would say this is true to size compared to other Patagonia items he owns.","NOT_EMPLOYEE","2016-12-10 00:00:00","I gave it as a gift but have feedback to share",""
"Patagonia","Nano Puff Bivy Insulated Pullover - Men's","108176499",5,"I'm a female that does not care so much for the tapered lines in woman's clothing so i ordered the mens pullover. I'm ft 8 inches with a 34 DD chest. originally i ordered the mens small but it was very tight along the bottom. i get that it holds in warmth but the size medium gives me more movement and i just love it! will be my primary clothing piece on a trip to equador next week. it's more functional than the nano puff pullover because it has hand pockets and a kangaroo pocket with a hood. oh, and the zipper goes down to mid chest. spend your money on the bivy and you will be pleased.","NOT_EMPLOYEE","2016-08-05 00:00:00","I've used it once or twice and have initial impressions",""
"Patagonia","Nano Puff Insulated Jacket - Men's","1237542025",5,"Warm, light, perfect. ","NOT_EMPLOYEE","2017-12-11 00:00:00","I've used it once or twice and have initial impressions",""
"Patagonia","Nano Puff Insulated Jacket - Men's","100124937",5,"Great jacket- light and warm.  A great piece to layer for cold weather exercise. ","NOT_EMPLOYEE","2017-12-11 00:00:00","I've used it several times",""
"Patagonia","Nano Puff Insulated Jacket - Men's","109921241",5,"I bought this as a gift for my brother and he wears it everywhere. It's great for a fall jacket or a layer or the really cold days! He loves it! ","EMPLOYEE","2017-12-08 00:00:00","I've used it several times",""
"Patagonia","Nano Puff Insulated Jacket - Men's","110199627",5,"Finally got one of these for myself and I love it. Fits great although it is a tad tight  around the shoulders and armpit but not enough to be uncomfortable. Awesome for a mid layer on a freezing day and its great for the transition from fall to winter. ","EMPLOYEE","2017-12-05 00:00:00","I've used it several times","true"
"Patagonia","Nano Puff Insulated Jacket - Men's","109452320",5,"have this in two colors love the fit. great for an underlayer or even over a hoodie around town. ","EMPLOYEE","2017-11-29 00:00:00","I've used it several times",""
"Patagonia","Nano Puff Insulated Jacket - Men's","106515595",5,"Absolutely love this jacket. I was looking for a light winter jacket without all the thickness of a parka or down jacket and came across the Nano Puff Jacket.....DEFINITELY A GREAT BUY.  This is my  go to and does really well when it comes to cold winds. Light, comfortable and warm.
","NOT_EMPLOYEE","2017-11-21 00:00:00","I've put it through the wringer",""
"Patagonia","Nano Puff Insulated Jacket - Men's","110284363",5,"Light weight and warm  - love it. Great if you travel.  Brought a higher size to allow for layering.","NOT_EMPLOYEE","2017-11-21 00:00:00","I've used it several times",""
"Patagonia","Nano Puff Insulated Jacket - Men's","110305512",4,"The nano is a nice light weight, low profile jacket. It is great to wear around town as an every day jacket or as a mid layer on the mountain. i am happy with the warmth of this jacket.","EMPLOYEE","2017-11-17 00:00:00","I've used it several times","true"
"Patagonia","Nano Puff Insulated Jacket - Men's","2922140",2,"Bought for my husband. He used to wear L but Patagonia is apparently making these with a really trim fit now and we ordered the XL after the L proved too small in a store. The front chest area was billowy and the arms were inches too long but also really tight at the shoulders and again the waist was so tight it could barely be zipped. So odd. Congrats, I guess, if you are lucky enough to fit the manufacturer's proportions or if you are laid back enough to be unfazed by points of poor fit. For its intended use as a mid-layer piece, it's unworkable for him as they are cutting it now. ","NOT_EMPLOYEE","2017-11-17 00:00:00","I returned this product before using it",""
"Patagonia","Nano Puff Insulated Jacket - Men's","110333171",4,"The Nano is a solid mid and upper temperature winter weather jacket that breaths well. I wish it was slightly warmer, but that's why they have heavier down jackets. I always get a small for anything Patagonia, regular jackets, sweater, dress shirts, condoms, but this was way too tight. The medium is perfect. ","NOT_EMPLOYEE","2017-11-13 00:00:00","I've used it several times",""
"Patagonia","Nano Puff Insulated Jacket - Men's","108452203",5,"A great mid layer or as a stand alone jacket for the town or trail. It won't block rain or snow, but the synthetic insulation still retains heat if it does get wet. ","EMPLOYEE","2017-11-11 00:00:00","I've put it through the wringer","true"
"Patagonia","Nano Puff Insulated Jacket - Men's","3244369",4,"Super versatile and very high performance in wet/cool/windy conditions. A go to. Only problem is I'm between sizes. Purchased the vest version instead and I wear it as much as possible. ","NOT_EMPLOYEE","2017-10-14 00:00:00","I've used it several times",""
"Patagonia","Nano Puff Insulated Jacket - Men's","1348289924",4,"I initially got a medium but then sent it back for a large. This jacket as so thin but so warm. I love it!","EMPLOYEE","2017-10-04 00:00:00","I've used it several times",""
"Patagonia","Nano Puff Insulated Jacket - Men's","107824150",5,"​The Patagonia Men's Nano puff Jacket is an excellent jacket. It is both lightweight, and extremely warm when in cold temperatures making it amazing wear for both casual excursions and more intense outdoor activities. 
The material for this jacket is also water-resistant as well, and dries very quickly if you ever get caught in bad weather. Overall the Men's Nano Puff jacket is a great looking jacket that's also very versatile in its use","EMPLOYEE","2017-09-29 00:00:00","I've used it several times","true"
"Patagonia","Nano Puff Insulated Jacket - Men's","107330669",5,"I have a lot of different jackets for outdoor activities, and I love this for climbing/belaying in cooler conditions. It is lightweight enough that I don't have to worry about it bogging down my climbing or hiking, compact enough that I can get it out or pack it away quickly, and warm enough that it covers the majority of my low-altitude daytime rock climbing conditions. For short exposure to rain it is good as well, but for longer/heavier rain or for colder conditions I'd recommend additional layers and heavier jackets. It is a great jacket to just wear around town too, and the viking blue with dark zippers looks so cool! ","NOT_EMPLOYEE","2017-09-23 00:00:00","I've put it through the wringer",""
"Patagonia","Nano Puff Insulated Jacket - Men's","110194210",5,"I love this color
Take a 20% OFF coupons from coupon-code.info","NOT_EMPLOYEE","2017-09-23 00:00:00","",""
"Patagonia","Nano Puff Insulated Jacket - Men's","101600293",5,"It's light, handles light drizzles and brisk winds without issue, and keeps you comfortably warm without overheating. The fit is right in line with expectations, and it can work with or without layers. On its own, it packs down incredibly small. If you have a compression sack, you would not believe how little space it takes up. It's my go-to jacket for day-to-day and travel. ","NOT_EMPLOYEE","2017-09-09 00:00:00","I've put it through the wringer",""
"Patagonia","Nano Puff Insulated Jacket - Men's","108562920",5,"We are obsessed with these.  They are awesome for travel and compact super tight but are also super warm! They can be a light jacket or be warm in colder weather.  ITs amazing.  We pair with a shell if the weather is rainy, or with a patagonia fleece underneath if its more chilly.  Best layering jacket out there!","EMPLOYEE","2017-08-03 00:00:00","",""
"Patagonia","Nano Puff Insulated Jacket - Men's","108853493",4,"Bought as a gift. looks cool and keeps warm. nice.","EMPLOYEE","2017-07-12 00:00:00","I gave it as a gift but have feedback to share",""
"Patagonia","Nano Puff Insulated Jacket - Men's","1392198",5,"Purchased this jacket for my husband, son and daughter for a winter trip to New Zealand and Australia where we might encounter snow, rain and cool temperatures.  Packs so well and can withstand the wet climate.","NOT_EMPLOYEE","2017-06-16 00:00:00","",""
"Patagonia","Synchilla Snap-T Fleece Pullover - Men's","110353278",5,"A great piece for all temperatures. I live in Massachusetts and it can look good layered or  alone. Have one in black and Nickel/ Navy blue in a Medium and Large respectively. Definitely order a size down if you don't like a baggier look. ","NOT_EMPLOYEE","2017-12-10 00:00:00","I've put it through the wringer",""
"Patagonia","Synchilla Snap-T Fleece Pullover - Men's","108100443",5,"I gave this as a gift, but have feedback to share. My brother is fairly active, and needed an item in his closet that kept him warm, but wasn't too bulky. The Synchilla Snap-T Fleece Pullover is ideal for those crisp Fall days as a stand-alone, but also wonderful for layering in the winter months. The high neck is ideal when it's windy or cool, and the front pocket is great for car keys, an ID or even a credit card. Ultra comfortable, and versatile in wear. A great item while in route to the gym, on a hike, or even while running errands on the weekend. He's already requested as second one for this holiday season.","EMPLOYEE","2017-12-03 00:00:00","I gave it as a gift but have feedback to share",""
"Patagonia","Synchilla Snap-T Fleece Pullover - Men's","108368555",4,"I love the pattern and the sizing is standard snap-t sizing (Medium fits me perfectly but I wanted this one to be a little bit baggy so I ordered Large), but the fabric feels less solid than its previous generations, or is it just me?","NOT_EMPLOYEE","2017-11-28 00:00:00","I've used it several times",""
"Patagonia","Synchilla Snap-T Fleece Pullover - Men's","110199633",5,"I love this sweater, it's kindof baggy but not overly so which makes for good breathability but also good insulation when used as a layer. I layer this under my Mountain Hardwear Dynotherm, and what it does, particularly in the arms, is bunch up and create air pockets that recreate the properties of down, essentially adding another down layer in the arms and shoulder region.","EMPLOYEE","2017-11-22 00:00:00","I've used it several times","true"
"Patagonia","Synchilla Snap-T Fleece Pullover - Men's","109774654",5,"I've been buying these fleeces for my husband for years because they are really comfortable, warm, and look great. I bought this one because the leaping fish pattern looked awesome and I knew he'd love it. He has barely taken it off since I gave it to him. It fits very true to size and this year's fit is consistent with the previous years. I highly recommend this and if you are looking for a great holiday gift for someone - look no further! This is a great pullover for a great price and most anyone would be happy with it. For reference, he is 5'9"" 175 lb.
If you have any questions about this pullover, please feel free to reach me at 801-204-4562 or amcclary@backcountry.com","EMPLOYEE","2017-10-31 00:00:00","I've put it through the wringer","true"
"Patagonia","Synchilla Snap-T Fleece Pullover - Men's","109805131",5,"I've owned two of these.  At 6ft, 180lbs, I moved up to a large on my second one.   My first was a medium and hey, it wasn't half bad.  The large is definitely on the bigger side, but ultimately for a funky, old school style sweater like the synchilla, the baggy fit just works.

Crazy soft and super cozy.  When I want to be comfortable, warm, and relaxed, this is what I'm pulling out.  Not a technical sweater, but classic outdoor styling that has been around for decades.  Quality construction and clearly built to last these only get better with age.  Patagonia nails it again with some killer patterns this season.  I went with the Lifecycle/Glass Blue color and will say that it is a darker blue than what appears in the photo.  

Consider sizing down or going with a lightweight synchilla for a more fitted style and staying true to size for a baggier fit.

Feel free to hit me up with questions on this sweater!","EMPLOYEE","2017-10-26 00:00:00","I've put it through the wringer","true"
"Patagonia","Synchilla Snap-T Fleece Pullover - Men's","107435830",5,"This is one of the softest pieces of clothing I've ever owned. Extremely comfortable and warm not to mention the various designs look unique and amazing. Nothing fancy about this apart from the patterns, it's just a straightforward comfy fleece that does what's needed. Runs a little large, I'm 5'10"", 170 lbs with an athletic build and tried on the large and I was drowning in it, the Medium is even on the larger size.","EMPLOYEE","2017-09-19 00:00:00","I gave it as a gift but have feedback to share","true"
"Patagonia","Synchilla Snap-T Fleece Pullover - Men's","108681494",3,"it is double size bing. ","NOT_EMPLOYEE","2017-09-14 00:00:00","",""
"Patagonia","Synchilla Snap-T Fleece Pullover - Men's","109906735",4,"This clothes is very cozy and soft. but i ordered two clothes and another one isn't delivered:(","NOT_EMPLOYEE","2017-07-21 00:00:00","I've put it through the wringer",""
